央视,#genre#
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江少儿,http://60.190.18.174:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
浙江新闻,http://60.190.18.174:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
浙江经视,http://60.190.18.174:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
浙江衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
浙江钱江频道,http://223.95.111.98:5555/newlive/live/hls/21/live.m3u8
浙江经济生活,http://223.95.111.98:5555/newlive/live/hls/20/live.m3u8
浙江教科影视,http://223.95.111.98:5555/newlive/live/hls/19/live.m3u8
浙江少儿频道,http://223.95.111.98:5555/newlive/live/hls/23/live.m3u8
浙江绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
金华东阳影视,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8
海盐新闻频道,http://lived.dmqhyadmin.com/ds/sd/live.m3u8
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8?zzhed
湖州-长兴综合,http://l.cztvcloud.com/channels/lantian/SXchangxing1/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed
海盐新闻频道,http://lived.dmqhyadmin.com/ds/sd/live.m3u8?zzhed
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8?zzhed
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8?zzhed
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
鄞州1,http://play-a2.quklive.com/live/1668501533304136.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/app/live.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8
磐安新闻综合,http://play-sh11.quklive.com/live/1626400915947070.m3u8
磐安文化生活,http://play-sh11.quklive.com/live/1626401163709056.m3u8
天台和合频道,http://play-sh11.quklive.com/live/1617072208961931.m3u8
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江教育,http://chat.2girls.cn:8899/udp/233.50.201.134:5140
浙江民生,http://chat.2girls.cn:8899/udp/233.50.201.136:5140
宁波文体,http://chat.2girls.cn:8899/udp/233.50.201.179:5140
宁波少儿,http://chat.2girls.cn:8899/udp/233.50.201.181:5140
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed

广东综合,#genre#
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230380/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230635/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230380/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230635/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230440/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229866/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230440/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221229800/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230238/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230619/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230926/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230926/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231026/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221231026/1.m3u8
广东珠江,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=3
广东珠江,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000011655/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011655&livemode=1&stbId=3
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230637/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230637/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229876/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229806/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230236/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230623/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230409/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230409/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221230935/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221230935/1.m3u8
广东深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/PLTV/1/224/3221230499/1.m3u8
广东深圳卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?
广东卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225966/index.m3u8
深圳卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
广东GRTN纪录片,http://glive.grtn.cn/live/jilupian.m3u8
广东GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
广东GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
广东GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
广东GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东GRTN文化频道,http://glive.grtn.cn/live/wenhua_test0203.m3u8
广东大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
广东民生,http://121.13.165.135:8000/udp/239.77.0.225:5146
广东番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
广东河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199?zguangd
广东河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
广东河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
广东河源综艺,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
广东深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
广东深圳都市,http://livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
深圳东部,http://liveplay.sznews.com/66_showto_live/2646.m3u8
深圳众创,http://liveplay.sznews.com/66_showto_live/2645.m3u8
深圳龙岗,http://liveplay.sznews.com/66_showto_live/2647.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/3/224/3221227476/index.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228312/index.m3u8
深圳卫视3,http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/3/224/3221227555/index.m3u8
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广东广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
澳视澳门,http://qwas.eatuo.com:9901/tsfile/live/1033_1.m3u8
广东GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=161288141700bc7ddba066481bc805fc1e800654e721
广东GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309007b2730980c8860963374597c20ad3935
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key\\u003d1612881417-0-0-bc7ddba066481bc805fc1e800654e721
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key\\u003d1617289309-0-0-7b2730980c8860963374597c20ad3935
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/1.m3u8
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001
广东文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=169626461700312db2c626e57d895daf055c66c1b484
增城,http://202.168.164.38:8083/videos/live/42/1/dkAGVb6lFBxfx/dkAGVb6lFBxfx.M3U8
丰顺,https://p2.vzan.com/slowlive/024926084736123668/live.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
广东卫视,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
广东珠江,http://[2409:8087:7001:20:1000::84]:6610/000000001000/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=3&IASHttpSessionId=RR503720240105080402343517广东珠江台
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309007b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=161288141700bc7ddba066481bc805fc1e800654e721?zguangd
普宁台,http://120.238.13.198:8000/hls/61/index.m3u8
文旅体育,http://120.238.13.198:8000/hls/67/index.m3u8
潮州综合,http://120.238.13.198:8000/hls/68/index.m3u8
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
TVB翡翠,http://96.30.124.117/jade/jade.stream/chunklist.m3u8
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
广东阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
广东台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
广东遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
广东罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
广东乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
广东工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
岭南戏曲,http://gmxw.7766.org:808/hls/16/index.m3u8
广东移动,http://ci.emdoor.tech:8080/touchtv.php?pk=2463
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
惠州惠东电视台,http://ci.emdoor.tech:8080/touchtv.php?pk=2404
惠州惠阳电视台,http://ci.emdoor.tech:8080/touchtv.php?pk=2470
河源紫金电视台,http://php.jdshipin.com:8880/chudian.php?id=zjzh
广东体育,https://vip.ott-iptv.top/xue/itouch.php?pk=1184
广东影视,https://vip.ott-iptv.top/xue/itouch.php?pk=1199
大湾区卫视,https://vip.ott-iptv.top/xue/itouch.php?pk=1191
广东少儿,https://vip.ott-iptv.top/xue/itouch.php?pk=1200
广东移动,https://vip.ott-iptv.top/xue/itouch.php?pk=2463
广东综艺4K,https://vip.ott-iptv.top/xue/itouch.php?pk=1198
嘉佳卡通,https://vip.ott-iptv.top/xue/itouch.php?pk=1187
普宁台,https://vip.ott-iptv.top/xue/itouch.php?pk=2450
潮安综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2523
梅州一套综合频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv1.m3u8
梅州二套公共频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv2.m3u8
肇庆生活,https://vip.ott-iptv.top/xue/itouch.php?pk=2525
肇庆综合,https://vip.ott-iptv.top/xue/itouch.php?pk=1232
化州综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2440
开平生活,https://vip.ott-iptv.top/xue/itouch.php?pk=2406
紫金台,https://vip.ott-iptv.top/xue/itouch.php?pk=2452
海丰县广播电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2413
英德新闻综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2447
阳春综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2458
广宁综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2414
惠东综合频道,https://vip.ott-iptv.top/xue/itouch.php?pk=2404
乐昌电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2503
惠阳电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2470
开平综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2405
遂溪台,https://vip.ott-iptv.top/xue/itouch.php?pk=2488
鹤山综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2441
怀集综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2462
阳西综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2476
台山台,https://vip.ott-iptv.top/xue/itouch.php?pk=2479
新会综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2490
罗定综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2491
连平综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2520
广东珠江,http://120.197.112.28:9901/tsfile/live/1019_1.m3u8
岭南戏曲,http://183.11.239.32:808/hls/16/index.m3u8
岭南戏曲,http://113.86.205.10:808/hls/22/index.m3u8
潮州综合,http://211.97.63.3:801/hls/503/index.m3u8
潮安综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2523
鹤山综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2441
新会综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2490
化州综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2440
肇庆综合,http://ci.emdoor.tech:8080/touchtv.php?pk=1232
怀集综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2462
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
广东体育,http://219.135.208.218:8083/tsfile/live/1000_1.m3u8
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8
广东新闻,http://gmxw.7766.org:808/hls/5/index.m3u8
清新综合台 (1080p),https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
河源公共 (540p),https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共 (540p),https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合 (540p),http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
河源综合 (540p),https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
河源综合 (540p),https://canal.mediaserver.com.co/live/canalamordiscos.m3u8
河源综合 (540p),https://5ab772334c39c.streamlock.net/live-calitv/calitv1/playlist.m3u8
惠东综合广播,http://ci.emdoor.tech:8080/touchtv.php?pk=2443
广东珠江,http://113.86.205.10:8090/hls/105/index.m3u8
深圳都市,http://113.87.49.129:808/hls/25/index.m3u8
深圳电视剧,http://113.87.49.129:808/hls/26/index.m3u8
深圳财经生活,http://113.87.49.129:808/hls/27/index.m3u8
深圳娱乐,http://113.87.49.129:808/hls/28/index.m3u8
深圳体育健康,http://113.87.49.129:808/hls/29/index.m3u8
深圳少儿,http://113.87.49.129:808/hls/30/index.m3u8
深圳公共,http://113.87.49.129:808/hls/31/index.m3u8
南山有线,http://113.64.145.84:8081/hls/18/index.m3u8
揭西台,http://113.64.145.84:8081/hls/19/index.m3u8
本港台,http://113.64.145.84:8081/hls/135/index.m3u8
凤凰资讯,http://113.64.145.84:8081/hls/36/index.m3u8
凤凰卫视,http://113.64.145.84:8081/hls/37/index.m3u8
凤凰香港,http://113.64.145.84:8081/hls/38/index.m3u8
揭西高清,http://113.64.145.84:8081/hls/39/index.m3u8
深圳都市,http://113.64.145.84:8081/hls/68/index.m3u8
深圳电视剧,http://113.64.145.84:8081/hls/69/index.m3u8
汕头文旅体育,http://27.41.249.205:801/hls/80/index.m3u8
汕头综合,http://27.41.249.205:801/hls/81/index.m3u8
汕头经济生活,http://27.41.249.205:801/hls/82/index.m3u8
潮州综合,http://27.41.249.205:801/hls/503/index.m3u8
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
深圳娱乐频道,http://183.11.239.36:808/hls/155/index.m3u8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
深圳健康频道,http://183.11.239.36:808/hls/158/index.m3u8
广东体育,http://183.11.239.32:808/hls/2/index.m3u8
深圳都市,http://183.11.239.32:808/hls/140/index.m3u8
深圳电视剧频道,http://183.11.239.32:808/hls/141/index.m3u8
深圳财经生活,http://183.11.239.32:808/hls/151/index.m3u8
深圳娱乐频道,http://183.11.239.32:808/hls/155/index.m3u8
深圳公共,http://183.11.239.32:808/hls/156/index.m3u8
深圳少儿,http://183.11.239.32:808/hls/157/index.m3u8
深圳健康频道,http://183.11.239.32:808/hls/158/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
广东珠江,http://[2409:8087:7001:20:1000::95]:6610/000000001000/1000000004000011655/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011655&livemode=1&stbId=3
广东卫视高清,http://113.100.72.182:8899/udp/239.77.1.19:5146
广东卫视高清,http://113.100.72.182:8899/udp/239.77.1.152:5146
广东卫视高清,http://113.100.72.182:8899/udp/239.77.0.84:5146
广东卫视超清,http://113.100.72.182:8899/udp/239.77.0.166:5146
广东珠江高清,http://113.100.72.182:8899/udp/239.77.0.1:5146
广东珠江超清,http://113.100.72.182:8899/udp/239.77.0.114:5146
广东新闻高清,http://113.100.72.182:8899/udp/239.77.0.173:5146
广东民生高清,http://113.100.72.182:8899/udp/239.77.0.225:5146
广东体育高清,http://113.100.72.182:8899/udp/239.77.0.112:5146
广东体育超清,http://113.100.72.182:8899/udp/239.77.0.168:5146
经济科教高清,http://113.100.72.182:8899/udp/239.77.0.85:5146
经济科教超清,http://113.100.72.182:8899/udp/239.77.0.167:5146
大湾区卫视高清,http://113.100.72.182:8899/udp/239.77.0.215:5146
广东影视高清,http://113.100.72.182:8899/udp/239.77.0.217:5146
广东珠江,http://113.100.72.182:8899/udp/239.77.1.94:5146
广东新闻,http://113.100.72.182:8899/udp/239.77.0.4:5146
经济科教,http://113.100.72.182:8899/udp/239.77.0.8:5146
大湾区卫视,http://113.100.72.182:8899/udp/239.77.1.12:5146
嘉佳卡通,http://113.100.72.182:8899/udp/239.77.0.13:5146
嘉佳卡通,http://113.100.72.182:8899/udp/239.77.1.15:5146
广东房产,http://113.100.72.182:8899/udp/239.77.0.14:5146
广东移动,http://113.100.72.182:8899/udp/239.77.0.20:5146
广东综艺4k,http://113.100.72.182:8899/udp/239.77.0.245:5146
广州新闻高清,http://113.100.72.182:8899/udp/239.253.43.72:5146
广州法治高清,http://113.100.72.182:8899/udp/239.253.43.74:5146
深圳卫视高清,http://113.100.72.182:8899/udp/239.77.1.3:5146
深圳卫视超清,http://113.100.72.182:8899/udp/239.77.0.130:5146
深圳都市频道高清,http://113.100.72.182:8899/udp/239.77.1.176:5146
深圳电视剧频道高清,http://113.100.72.182:8899/udp/239.77.1.177:5146
深圳娱乐频道高清,http://113.100.72.182:8899/udp/239.77.1.243:5146
深圳体育健康高清,http://113.100.72.182:8899/udp/239.77.1.128:5146
深圳公共频道高清,http://113.100.72.182:8899/udp/239.77.1.126:5146
深圳宝安频道高清,http://113.100.72.182:8899/udp/239.77.1.67:5146
